t	C_D
1.1446575744385349E+001	1.6289849999999999E+000
1.1466275344774525E+001	1.6284870000000000E+000
1.1485974983237973E+001	1.6279920000000001E+000
1.1505674660975101E+001	1.6275029999999999E+000
1.1525374378613508E+001	1.6270232000000000E+000
1.1545074136176371E+001	1.6265554000000000E+000
1.1564773933068686E+001	1.6261023999999999E+000
1.1584473768083118E+001	1.6256662000000000E+000
1.1604173639425051E+001	1.6252492000000001E+000
1.1623873544756496E+001	1.6248524000000000E+000
1.1643573481257180E+001	1.6244776000000001E+000
1.1663273445700892E+001	1.6241251999999999E+000
1.1682973434544618E+001	1.6237956000000000E+000
1.1702673444026535E+001	1.6234890000000000E+000
1.1722373470269741E+001	1.6232047999999999E+000
1.1742073509387627E+001	1.6229426000000000E+000
1.1761773557587055E+001	1.6227012000000001E+000
1.1781473611265682E+001	1.6224794000000000E+000
1.1801173667099603E+001	1.6222757999999999E+000
1.1820873722118362E+001	1.6220893999999999E+000
1.1840573773764410E+001	1.6219182000000001E+000
1.1860273819935340E+001	1.6217610000000000E+000
1.1879973859006888E+001	1.6216164000000000E+000
1.1899673889836755E+001	1.6214834000000000E+000
1.1919373911749206E+001	1.6213610000000001E+000
1.1939073924501843E+001	1.6212481999999999E+000
1.1958773928235942E+001	1.6211450000000001E+000
1.1978473923413009E+001	1.6210506000000000E+000
1.1998173910740238E+001	1.6209655999999999E+000
1.2017873891088511E+001	1.6208899999999999E+000
1.2037573865406520E+001	1.6208244000000001E+000
1.2057273834634842E+001	1.6207693999999999E+000
1.2076973799623547E+001	1.6207256000000001E+000
1.2096673761057041E+001	1.6206936000000001E+000
1.2116373719389131E+001	1.6206742000000001E+000
1.2136073674791009E+001	1.6206678000000001E+000
1.2155773627114380E+001	1.6206746000000001E+000
1.2175473575870921E+001	1.6206948000000001E+000
1.2195173520228801E+001	1.6207275999999999E+000
1.2214873459026435E+001	1.6207727999999999E+000
1.2234573390802264E+001	1.6208288000000000E+000
1.2254273313839482E+001	1.6208942000000000E+000
1.2273973226223454E+001	1.6209671999999999E+000
1.2293673125909315E+001	1.6210456000000000E+000
1.2313373010796784E+001	1.6211264000000001E+000
1.2333072878809078E+001	1.6212070000000001E+000
1.2352772727972505E+001	1.6212846000000001E+000
1.2372472556493465E+001	1.6213556000000000E+000
1.2392172362829839E+001	1.6214172000000000E+000
1.2411872145753811E+001	1.6214662000000000E+000
1.2431571904403675E+001	1.6215002000000001E+000
1.2451271638322799E+001	1.6215164000000000E+000
1.2470971347484175E+001	1.6215126000000000E+000
1.2490671032299721E+001	1.6214872000000000E+000
1.2510370693614218E+001	1.6214390000000001E+000
1.2530070332684261E+001	1.6213674000000000E+000
1.2549769951143100E+001	1.6212720000000000E+000
1.2569469550952833E+001	1.6211532000000000E+000
1.2589169134345987E+001	1.6210119999999999E+000
1.2608868703758423E+001	1.6208495999999999E+000
1.2628568261756717E+001	1.6206676000000000E+000
1.2648267810962226E+001	1.6204681999999999E+000
1.2667967353974872E+001	1.6202538000000000E+000
1.2687666893299392E+001	1.6200266000000001E+000
1.2707366431276478E+001	1.6197896000000001E+000
1.2727065970021373E+001	1.6195447999999999E+000
1.2746765511371867E+001	1.6192952000000000E+000
1.2766465056847379E+001	1.6190430000000000E+000
1.2786164607620261E+001	1.6187902000000001E+000
1.2805864164500280E+001	1.6185388000000001E+000
1.2825563727932382E+001	1.6182901999999999E+000
1.2845263298007550E+001	1.6180460000000001E+000
1.2864962874486249E+001	1.6178068000000001E+000
1.2884662456833011E+001	1.6175729999999999E+000
1.2904362044260971E+001	1.6173451999999999E+000
1.2924061635784291E+001	1.6171232000000000E+000
1.2943761230276706E+001	1.6169066000000001E+000
1.2963460826533787E+001	1.6166950000000000E+000
1.2983160423336573E+001	1.6164875999999999E+000
1.3002860019514475E+001	1.6162837999999999E+000
1.3022559614004976E+001	1.6160828000000000E+000
1.3042259205908197E+001	1.6158834000000000E+000
1.3061958794534476E+001	1.6156854000000000E+000
1.3081658379443301E+001	1.6154876000000000E+000
1.3101357960472621E+001	1.6152896000000001E+000
1.3121057537757265E+001	1.6150911999999999E+000
1.3140757111736505E+001	1.6148918000000001E+000
1.3160456683150231E+001	1.6146914000000001E+000
1.3180156253024363E+001	1.6144902000000001E+000
1.3199855822646168E+001	1.6142884000000000E+000
1.3219555393530339E+001	1.6140862000000000E+000
1.3239254967377351E+001	1.6138842000000000E+000
1.3258954546025683E+001	1.6136828000000001E+000
1.3278654131399456E+001	1.6134826000000000E+000
1.3298353725453619E+001	1.6132844000000000E+000
1.3318053330118570E+001	1.6130886000000000E+000
1.3337752947245946E+001	1.6128958000000000E+000
1.3357452578557751E+001	1.6127066000000001E+000
1.3377152225600231E+001	1.6125212000000000E+000
1.3396851889704180E+001	1.6123402000000000E+000
1.3416551571952834E+001	1.6121634000000000E+000
1.3436251273158417E+001	1.6119910000000000E+000
1.3455950993847964E+001	1.6118230000000000E+000
1.3475650734258743E+001	1.6116592000000001E+000
1.3495350494343308E+001	1.6114990000000000E+000
1.3515050273783734E+001	1.6113426000000000E+000
1.3534750072014592E+001	1.6111888000000001E+000
1.3554449888253497E+001	1.6110378000000001E+000
1.3574149721538207E+001	1.6108884000000001E+000
1.3593849570768819E+001	1.6107404000000001E+000
1.3613549434753383E+001	1.6105932000000001E+000
1.3633249312255472E+001	1.6104461999999999E+000
1.3652949202041825E+001	1.6102989999999999E+000
1.3672649102928423E+001	1.6101512000000000E+000
1.3692349013823367E+001	1.6100023999999999E+000
1.3712048933765137E+001	1.6098524000000001E+000
1.3731748861954669E+001	1.6097010000000000E+000
1.3751448797780435E+001	1.6095480000000000E+000
1.3771148740835509E+001	1.6093936000000000E+000
1.3790848690926035E+001	1.6092378000000001E+000
1.3810548648070982E+001	1.6090808000000001E+000
1.3830248612493206E+001	1.6089230000000001E+000
1.3849948584602043E+001	1.6087642000000000E+000
1.3869648564968404E+001	1.6086052000000000E+000
1.3889348554292944E+001	1.6084461999999999E+000
1.3909048553368878E+001	1.6082878000000000E+000
1.3928748563040539E+001	1.6081302000000000E+000
1.3948448584159346E+001	1.6079737999999999E+000
1.3968148617538667E+001	1.6078193999999999E+000
1.3987848663909519E+001	1.6076674000000000E+000

 
