t	C_D
1.3512780214313500E+001	2.0744120000000001E+000
1.3536065379079764E+001	2.0742560000000001E+000
1.3559350567810958E+001	2.0741000000000001E+000
1.3582635782065568E+001	2.0739380000000001E+000
1.3605921023976235E+001	2.0737700000000001E+000
1.3629206296128062E+001	2.0735960000000002E+000
1.3652491601429135E+001	2.0734119999999998E+000
1.3675776942976732E+001	2.0732200000000001E+000
1.3699062323922430E+001	2.0730160000000000E+000
1.3722347747339610E+001	2.0728040000000001E+000
1.3745633216096508E+001	2.0725820000000001E+000
1.3768918732738079E+001	2.0723500000000001E+000
1.3792204299379575E+001	2.0721099999999999E+000
1.3815489917614256E+001	2.0718600000000000E+000
1.3838775588437738E+001	2.0716060000000001E+000
1.3862061312190603E+001	2.0713460000000001E+000
1.3885347088520776E+001	2.0710820000000001E+000
1.3908632916366454E+001	2.0708180000000000E+000
1.3931918793960069E+001	2.0705540000000000E+000
1.3955204718853162E+001	2.0702940000000001E+000
1.3978490687961393E+001	2.0700400000000001E+000

 
