time	l
1.7931394189214917E+001	1.0001310000000000E-004
1.7965462103781412E+001	8.3301959999999993E-005
1.7999531129043334E+001	6.6475449999999994E-005
1.8033601263464359E+001	4.9548890000000002E-005
1.8067672505516725E+001	3.2534640000000001E-005
1.8101744853679598E+001	1.5428230000000001E-005
1.8135818306435795E+001	-1.7949059999999999E-006
1.8169892862268050E+001	-1.9158969999999999E-005
1.8203968519654708E+001	-3.6667050000000003E-005
1.8238045277067002E+001	-5.4297459999999997E-005
1.8272123132972258E+001	-7.2017359999999997E-005
1.8306202085838521E+001	-8.9801420000000005E-005
1.8340282134135993E+001	-1.0764230000000000E-004
1.8374363276337512E+001	-1.2554370000000001E-004
1.8408445510919449E+001	-1.4351009999999999E-004
1.8442528836362001E+001	-1.6154259999999999E-004
1.8476613251147572E+001	-1.7963870000000000E-004
1.8510698753759005E+001	-1.9779420000000001E-004
1.8544785342677915E+001	-2.1600640000000001E-004
1.8578873016382360E+001	-2.3427470000000000E-004
1.8612961773341805E+001	-2.5260039999999999E-004
1.8647051612013762E+001	-2.7098520000000002E-004
1.8681142530843410E+001	-2.8942790000000001E-004
1.8715234528267697E+001	-3.0792290000000001E-004
1.8749327602720879E+001	-3.2646120000000002E-004
1.8783421752638628E+001	-3.4503040000000000E-004
1.8817516976458396E+001	-3.6361700000000000E-004
