t	C_D
1.1293087055660239E+001	2.1582080000000001E+000
1.1302939530715884E+001	2.1580819999999998E+000
1.1312792007928570E+001	2.1579579999999998E+000
1.1322644487298993E+001	2.1578360000000001E+000
1.1332496968830364E+001	2.1577139999999999E+000
1.1342349452527992E+001	2.1575940000000000E+000
1.1352201938398812E+001	2.1574740000000001E+000
1.1362054426450843E+001	2.1573560000000001E+000
1.1371906916692620E+001	2.1572399999999998E+000
1.1381759409132512E+001	2.1571259999999999E+000
1.1391611903778166E+001	2.1570119999999999E+000
1.1401464400635666E+001	2.1568999999999998E+000
1.1411316899708893E+001	2.1567900000000000E+000
1.1421169400998771E+001	2.1566800000000002E+000
1.1431021904502513E+001	2.1565740000000000E+000
1.1440874410212908E+001	2.1564679999999998E+000
1.1450726918117516E+001	2.1563639999999999E+000
1.1460579428198045E+001	2.1562619999999999E+000
1.1470431940429640E+001	2.1561620000000001E+000
1.1480284454780213E+001	2.1560640000000002E+000
1.1490136971209877E+001	2.1559680000000001E+000
1.1499989489670416E+001	2.1558720000000000E+000
1.1509842010104741E+001	2.1557800000000000E+000
1.1519694532446538E+001	2.1556880000000000E+000
1.1529547056619874E+001	2.1556000000000002E+000
1.1539399582538980E+001	2.1555119999999999E+000
1.1549252110108039E+001	2.1554280000000001E+000
1.1559104639221090E+001	2.1553439999999999E+000
1.1568957169762013E+001	2.1552639999999998E+000
1.1578809701604696E+001	2.1551840000000002E+000
1.1588662234613118E+001	2.1551079999999998E+000
1.1598514768641653E+001	2.1550319999999998E+000
1.1608367303535450E+001	2.1549600000000000E+000
1.1618219839130896E+001	2.1548900000000000E+000
1.1628072375256156E+001	2.1548200000000000E+000
1.1637924911731758E+001	2.1547540000000001E+000
1.1647777448371361E+001	2.1546900000000000E+000
1.1657629984982497E+001	2.1546259999999999E+000
1.1667482521367470E+001	2.1545660000000000E+000
1.1677335057324200E+001	2.1545079999999999E+000
1.1687187592647264E+001	2.1544520000000000E+000
1.1697040127128860E+001	2.1543960000000002E+000
1.1706892660559896E+001	2.1543440000000000E+000
1.1716745192731057E+001	2.1542919999999999E+000
1.1726597723433892E+001	2.1542420000000000E+000
1.1736450252461958E+001	2.1541960000000002E+000
1.1746302779611897E+001	2.1541480000000002E+000
1.1756155304684544E+001	2.1541039999999998E+000
1.1766007827486062E+001	2.1540620000000001E+000
1.1775860347828917E+001	2.1540200000000000E+000
1.1785712865532984E+001	2.1539779999999999E+000
1.1795565380426407E+001	2.1539400000000000E+000
1.1805417892346622E+001	2.1539020000000000E+000
1.1815270401141150E+001	2.1538640000000000E+000
1.1825122906668353E+001	2.1538279999999999E+000
1.1834975408798201E+001	2.1537920000000002E+000
1.1844827907412803E+001	2.1537579999999998E+000
1.1854680402407018E+001	2.1537240000000000E+000
1.1864532893688851E+001	2.1536900000000001E+000
1.1874385381179721E+001	2.1536559999999998E+000
1.1884237864814819E+001	2.1536240000000002E+000
1.1894090344543116E+001	2.1535920000000002E+000
1.1903942820327444E+001	2.1535600000000001E+000
1.1913795292144412E+001	2.1535280000000001E+000
1.1923647759984213E+001	2.1534939999999998E+000
1.1933500223850297E+001	2.1534620000000002E+000
1.1943352683759056E+001	2.1534300000000002E+000
1.1953205139739291E+001	2.1533980000000001E+000
1.1963057591831689E+001	2.1533639999999998E+000
1.1972910040088129E+001	2.1533319999999998E+000
1.1982762484570960E+001	2.1532979999999999E+000
1.1992614925352200E+001	2.1532640000000001E+000
1.2002467362512714E+001	2.1532279999999999E+000
1.2012319796141204E+001	2.1531940000000001E+000
1.2022172226333341E+001	2.1531579999999999E+000
1.2032024653190700E+001	2.1531220000000002E+000
1.2041877076819768E+001	2.1530840000000002E+000
1.2051729497330879E+001	2.1530480000000001E+000
1.2061581914837110E+001	2.1530100000000001E+000
1.2071434329453323E+001	2.1529699999999998E+000
1.2081286741295017E+001	2.1529319999999998E+000
1.2091139150477391E+001	2.1528920000000000E+000
1.2100991557114266E+001	2.1528520000000002E+000
1.2110843961317197E+001	2.1528100000000001E+000
1.2120696363194515E+001	2.1527680000000000E+000
1.2130548762850472E+001	2.1527259999999999E+000
1.2140401160384458E+001	2.1526839999999998E+000
1.2150253555890281E+001	2.1526399999999999E+000
1.2160105949455447E+001	2.1525960000000000E+000
1.2169958341160703E+001	2.1525520000000000E+000
1.2179810731079375E+001	2.1525080000000001E+000
1.2189663119277142E+001	2.1524619999999999E+000
1.2199515505811588E+001	2.1524160000000001E+000
1.2209367890732025E+001	2.1523699999999999E+000
1.2219220274079369E+001	2.1523240000000001E+000
1.2229072655886057E+001	2.1522760000000001E+000
1.2238925036176147E+001	2.1522299999999999E+000
1.2248777414965408E+001	2.1521819999999998E+000
1.2258629792261608E+001	2.1521319999999999E+000
1.2268482168064709E+001	2.1520839999999999E+000
1.2278334542367379E+001	2.1520340000000000E+000
1.2288186915155405E+001	2.1519840000000001E+000
1.2298039286408194E+001	2.1519339999999998E+000
1.2307891656099404E+001	2.1518820000000001E+000
1.2317744024197612E+001	2.1518299999999999E+000
1.2327596390666972E+001	2.1517780000000002E+000
1.2337448755467950E+001	2.1517240000000002E+000
1.2347301118558129E+001	2.1516700000000002E+000
1.2357153479893000E+001	2.1516160000000002E+000
1.2367005839426781E+001	2.1515599999999999E+000
1.2376858197113240E+001	2.1515019999999998E+000
1.2386710552906530E+001	2.1514440000000001E+000
1.2396562906762000E+001	2.1513860000000000E+000
1.2406415258637036E+001	2.1513260000000001E+000
1.2416267608491774E+001	2.1512639999999998E+000
1.2426119956289934E+001	2.1512020000000001E+000
1.2435972301999479E+001	2.1511380000000000E+000
1.2445824645593348E+001	2.1510720000000001E+000
1.2455676987049998E+001	2.1510060000000002E+000
1.2465529326354062E+001	2.1509360000000002E+000
1.2475381663496810E+001	2.1508660000000002E+000
1.2485233998476593E+001	2.1507939999999999E+000
1.2495086331299236E+001	2.1507220000000000E+000
1.2504938661978356E+001	2.1506460000000001E+000
1.2514790990535543E+001	2.1505679999999998E+000
1.2524643317000610E+001	2.1504900000000000E+000
1.2534495641411556E+001	2.1504080000000001E+000
1.2544347963814701E+001	2.1503239999999999E+000
1.2554200284264557E+001	2.1502400000000002E+000
1.2564052602823685E+001	2.1501519999999998E+000
1.2573904919562501E+001	2.1500640000000000E+000
1.2583757234559002E+001	2.1499720000000000E+000
1.2593609547898398E+001	2.1498780000000002E+000
1.2603461859672789E+001	2.1497839999999999E+000
1.2613314169980596E+001	2.1496860000000000E+000
1.2623166478926107E+001	2.1495860000000002E+000
1.2633018786618960E+001	2.1494860000000000E+000
1.2642871093173477E+001	2.1493820000000001E+000
1.2652723398708062E+001	2.1492760000000000E+000
1.2662575703344553E+001	2.1491699999999998E+000
1.2672428007207520E+001	2.1490600000000000E+000
1.2682280310423575E+001	2.1489479999999999E+000
1.2692132613120688E+001	2.1488360000000002E+000
1.2701984915427461E+001	2.1487219999999998E+000
1.2711837217472443E+001	2.1486060000000000E+000
1.2721689519383409E+001	2.1484880000000000E+000
1.2731541821286751E+001	2.1483680000000001E+000
1.2741394123306783E+001	2.1482480000000002E+000
1.2751246425565141E+001	2.1481260000000000E+000
1.2761098728180182E+001	2.1480020000000000E+000
1.2770951031266486E+001	2.1478780000000000E+000
1.2780803334934321E+001	2.1477520000000001E+000
1.2790655639289220E+001	2.1476259999999998E+000
1.2800507944431544E+001	2.1474980000000001E+000
1.2810360250456185E+001	2.1473700000000000E+000
1.2820212557452303E+001	2.1472400000000000E+000
1.2830064865503038E+001	2.1471100000000001E+000
1.2839917174685416E+001	2.1469800000000001E+000
1.2849769485070192E+001	2.1468479999999999E+000
1.2859621796721873E+001	2.1467160000000001E+000
1.2869474109698713E+001	2.1465839999999998E+000
1.2879326424052797E+001	2.1464520000000000E+000
1.2889178739830214E+001	2.1463199999999998E+000
1.2899031057071229E+001	2.1461860000000001E+000
1.2908883375810555E+001	2.1460539999999999E+000
1.2918735696077697E+001	2.1459199999999998E+000
1.2928588017897262E+001	2.1457880000000000E+000
1.2938440341289363E+001	2.1456559999999998E+000
1.2948292666270133E+001	2.1455220000000002E+000
1.2958144992852151E+001	2.1453899999999999E+000
1.2967997321044940E+001	2.1452580000000001E+000
1.2977849650855541E+001	2.1451259999999999E+000
1.2987701982289032E+001	2.1449959999999999E+000
1.2997554315349143E+001	2.1448640000000001E+000
1.3007406650038805E+001	2.1447340000000001E+000
1.3017258986360776E+001	2.1446060000000000E+000
1.3027111324318028E+001	2.1444760000000000E+000
1.3036963663914651E+001	2.1443479999999999E+000
1.3046816005156174E+001	2.1442220000000001E+000
1.3056668348050158E+001	2.1440939999999999E+000
1.3066520692606733E+001	2.1439699999999999E+000
1.3076373038839069E+001	2.1438440000000001E+000
1.3086225386763831E+001	2.1437200000000001E+000
1.3096077736401591E+001	2.1435979999999999E+000
1.3105930087777230E+001	2.1434760000000002E+000
1.3115782440920226E+001	2.1433559999999998E+000
1.3125634795864986E+001	2.1432359999999999E+000
1.3135487152651029E+001	2.1431179999999999E+000
1.3145339511323217E+001	2.1429999999999998E+000
1.3155191871931811E+001	2.1428840000000000E+000
1.3165044234532585E+001	2.1427700000000001E+000
1.3174896599186841E+001	2.1426560000000001E+000
1.3184748965961385E+001	2.1425440000000000E+000
1.3194601334928349E+001	2.1424319999999999E+000
1.3204453706165122E+001	2.1423220000000001E+000
1.3214306079754108E+001	2.1422140000000001E+000
1.3224158455782414E+001	2.1421060000000001E+000
1.3234010834341641E+001	2.1419999999999999E+000
1.3243863215527448E+001	2.1418960000000000E+000
1.3253715599439184E+001	2.1417920000000001E+000
1.3263567986179439E+001	2.1416900000000001E+000
1.3273420375853544E+001	2.1415899999999999E+000
1.3283272768569084E+001	2.1414920000000000E+000
1.3293125164435340E+001	2.1413940000000000E+000
1.3302977563562729E+001	2.1412960000000001E+000
1.3312829966062230E+001	2.1412000000000000E+000
1.3322682372044769E+001	2.1411060000000002E+000
1.3332534781620620E+001	2.1410140000000002E+000
1.3342387194898786E+001	2.1409220000000002E+000
1.3352239611986386E+001	2.1408320000000001E+000
1.3362092032988071E+001	2.1407419999999999E+000
1.3371944458005389E+001	2.1406540000000001E+000
1.3381796887136261E+001	2.1405660000000002E+000
1.3391649320474379E+001	2.1404800000000002E+000
1.3401501758108701E+001	2.1403940000000001E+000
1.3411354200122942E+001	2.1403099999999999E+000
1.3421206646595099E+001	2.1402260000000002E+000
1.3431059097597041E+001	2.1401439999999998E+000
1.3440911553194079E+001	2.1400619999999999E+000
1.3450764013444623E+001	2.1399819999999998E+000
1.3460616478399922E+001	2.1399020000000002E+000
1.3470468948103766E+001	2.1398220000000001E+000
1.3480321422592327E+001	2.1397439999999999E+000
1.3490173901893938E+001	2.1396660000000001E+000
1.3500026386029088E+001	2.1395879999999998E+000
1.3509878875010299E+001	2.1395100000000000E+000
1.3519731368842169E+001	2.1394340000000001E+000
1.3529583867521465E+001	2.1393580000000001E+000
1.3539436371037192E+001	2.1392820000000001E+000
1.3549288879370783E+001	2.1392080000000000E+000
1.3559141392496299E+001	2.1391320000000000E+000
1.3568993910380655E+001	2.1390579999999999E+000
1.3578846432983990E+001	2.1389840000000002E+000
1.3588698960259972E+001	2.1389100000000001E+000
1.3598551492156146E+001	2.1388360000000000E+000
1.3608404028614418E+001	2.1387619999999998E+000
1.3618256569571484E+001	2.1386880000000001E+000
1.3628109114959283E+001	2.1386159999999999E+000
1.3637961664705516E+001	2.1385420000000002E+000
1.3647814218734201E+001	2.1384699999999999E+000
1.3657666776966149E+001	2.1383960000000002E+000
1.3667519339319515E+001	2.1383239999999999E+000
1.3677371905710373E+001	2.1382520000000000E+000
1.3687224476053242E+001	2.1381779999999999E+000
1.3697077050261626E+001	2.1381060000000001E+000
1.3706929628248540E+001	2.1380340000000002E+000
1.3716782209927061E+001	2.1379619999999999E+000
1.3726634795210783E+001	2.1378900000000001E+000
1.3736487384014314E+001	2.1378180000000002E+000
1.3746339976253703E+001	2.1377459999999999E+000
1.3756192571846928E+001	2.1376740000000001E+000
1.3766045170714211E+001	2.1376019999999998E+000
1.3775897772778450E+001	2.1375299999999999E+000
1.3785750377965455E+001	2.1374599999999999E+000
1.3795602986204235E+001	2.1373880000000001E+000
1.3805455597427311E+001	2.1373180000000001E+000
1.3815308211570807E+001	2.1372460000000002E+000
1.3825160828574631E+001	2.1371760000000002E+000
1.3835013448382570E+001	2.1371060000000002E+000
1.3844866070942357E+001	2.1370360000000002E+000
1.3854718696205600E+001	2.1369660000000001E+000
1.3864571324127832E+001	2.1368960000000001E+000
1.3874423954668380E+001	2.1368260000000001E+000
1.3884276587790183E+001	2.1367579999999999E+000
1.3894129223459728E+001	2.1366879999999999E+000
1.3903981861646724E+001	2.1366200000000002E+000
1.3913834502323915E+001	2.1365520000000000E+000
1.3923687145466740E+001	2.1364839999999998E+000
1.3933539791053098E+001	2.1364179999999999E+000
1.3943392439062887E+001	2.1363500000000002E+000
1.3953245089477774E+001	2.1362839999999998E+000
1.3963097742280635E+001	2.1362180000000000E+000
1.3972950397455277E+001	2.1361539999999999E+000
1.3982803054985938E+001	2.1360880000000000E+000
1.3992655714856891E+001	2.1360239999999999E+000

 
