time	d
6.0377160566649600E+001	1.2524016000000000E+000
6.0433640926375560E+001	1.2529834000000000E+000
6.0490114159775679E+001	1.2535414000000000E+000
6.0546580951607311E+001	1.2540735999999999E+000
6.0603042004320272E+001	1.2545790000000001E+000
6.0659498035526340E+001	1.2550570000000001E+000
6.0715949775237064E+001	1.2555065999999999E+000
6.0772397963310645E+001	1.2559266000000000E+000
6.0828843347289833E+001	1.2563156000000000E+000
6.0885286680525617E+001	1.2566720000000000E+000
6.0941728720030682E+001	1.2569942000000001E+000
6.0998170224407723E+001	1.2572814000000001E+000
6.1054611951860089E+001	1.2575335999999999E+000
6.1111054657840810E+001	1.2577502000000000E+000
6.1167499092805627E+001	1.2579302000000001E+000
6.1223946000606553E+001	1.2580746000000000E+000
6.1280396116880084E+001	1.2581836000000000E+000
6.1336850166652397E+001	1.2582586000000000E+000
6.1393308862602012E+001	1.2583021999999999E+000
6.1449772903327492E+001	1.2583172000000000E+000
6.1506242970951440E+001	1.2583058000000000E+000
6.1562719729360623E+001	1.2582732000000001E+000
6.1619203822261255E+001	1.2582236000000000E+000
6.1675695870608777E+001	1.2581624000000000E+000
6.1732196470922602E+001	1.2580963999999999E+000
6.1788706193111587E+001	1.2580313999999999E+000
6.1845225578181292E+001	1.2579724000000001E+000
6.1901755136423837E+001	1.2579245999999999E+000
6.1958295346042313E+001	1.2578924000000000E+000
6.2014846651258821E+001	1.2578810000000000E+000
6.2071409461119799E+001	1.2578962000000000E+000
6.2127984147480944E+001	1.2579410000000000E+000
6.2184571043161910E+001	1.2580188000000001E+000
6.2241170441261382E+001	1.2581313999999999E+000
6.2297782593920644E+001	1.2582808000000001E+000
6.2354407711319254E+001	1.2584700000000000E+000
6.2411045960344502E+001	1.2587014000000001E+000
6.2467686757495315E+001	1.2589766000000000E+000
6.2524311963285619E+001	1.2592977999999999E+000
6.2580921316467752E+001	1.2596664000000000E+000
6.2637514904982886E+001	1.2600827999999999E+000
6.2694092865193838E+001	1.2605472000000000E+000
6.2750655381096479E+001	1.2610589999999999E+000
6.2807202683301689E+001	1.2616162000000000E+000
6.2863735048078411E+001	1.2622161999999999E+000
6.2920252796358120E+001	1.2628558000000001E+000
6.2976756292490045E+001	1.2635316000000001E+000
6.3033245943072991E+001	1.2642382000000001E+000
6.3089722195731959E+001	1.2649684000000001E+000
6.3146185538160637E+001	1.2657148000000000E+000
6.3202636496894009E+001	1.2664704000000000E+000
6.3259075636085512E+001	1.2672281999999999E+000
6.3315503555754354E+001	1.2679790000000000E+000
6.3371920889563377E+001	1.2687150000000000E+000
6.3428328303934826E+001	1.2694306000000000E+000
6.3484726495818883E+001	1.2701198000000000E+000
6.3541116189854911E+001	1.2707766000000000E+000
6.3597498136184612E+001	1.2713956000000000E+000
6.3653873108399551E+001	1.2719723999999999E+000
6.3710241901006853E+001	1.2725024000000000E+000
6.3766605326788358E+001	1.2729836000000001E+000
6.3822964214191465E+001	1.2734148000000001E+000
6.3879319404207067E+001	1.2737959999999999E+000
6.3935671747188437E+001	1.2741260000000001E+000
6.3992022100102396E+001	1.2744040000000001E+000
6.4048371324376916E+001	1.2746295999999999E+000
6.4104720283517082E+001	1.2748020000000000E+000
6.4161069840564593E+001	1.2749210000000000E+000
6.4217420855739789E+001	1.2749885999999999E+000
6.4273774183805642E+001	1.2750058000000000E+000
6.4330130671325762E+001	1.2749732000000000E+000
6.4386491154569711E+001	1.2748927999999999E+000
6.4442856457633226E+001	1.2747675999999999E+000
6.4499227390037404E+001	1.2746002000000001E+000
6.4555604744270440E+001	1.2743952000000001E+000
6.4611989294096034E+001	1.2741578000000000E+000
6.4668381791854245E+001	1.2738929999999999E+000
